timestamp,facility_id,facility_name,current,maximum,remaining,pct_full,page_last_update
2026-06-18T07:05:35,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,593,2500,1907,23.7,12:05 AM,64.8,0.0,0
2026-06-18T07:05:35,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,72,300,228,24.0,12:05 AM,64.8,0.0,0
2026-06-18T07:05:35,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,12:05 AM,64.8,0.0,0
2026-06-18T11:17:18,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,593,2500,1907,23.7,4:15 AM,60.6,0.0,0
2026-06-18T11:17:18,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,72,300,228,24.0,4:15 AM,60.6,0.0,0
2026-06-18T11:17:18,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,4:15 AM,60.6,0.0,0
2026-06-18T14:28:11,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,65,2500,2435,2.6,7:25 AM,64.8,0.0,0
2026-06-18T14:28:11,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,78,300,222,26.0,7:25 AM,64.8,0.0,0
2026-06-18T14:28:11,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,7:25 AM,64.8,0.0,0
2026-06-18T17:43:28,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,187,2500,2313,7.5,10:41 AM,77.1,0.0,0
2026-06-18T17:43:28,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,85,300,215,28.3,10:41 AM,77.1,0.0,0
2026-06-18T17:43:28,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,10:41 AM,77.1,0.0,0
2026-06-18T19:56:50,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,280,2500,2220,11.2,12:52 PM,81.5,0.0,0
2026-06-18T19:56:50,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,85,300,215,28.3,12:52 PM,81.5,0.0,0
2026-06-18T19:56:50,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,12:52 PM,81.5,0.0,0
2026-06-18T22:10:06,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,165,2500,2335,6.6,3:08 PM,82.2,0.0,3
2026-06-18T22:10:06,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,121,300,179,40.3,3:08 PM,82.2,0.0,3
2026-06-18T22:10:06,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,3:08 PM,82.2,0.0,3
2026-06-19T00:00:28,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,293,2500,2207,11.7,4:58 PM,80.7,0.0,0
2026-06-19T00:00:28,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,53,300,247,17.7,4:58 PM,80.7,0.0,0
2026-06-19T00:00:28,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,4:58 PM,80.7,0.0,0
2026-06-19T05:23:48,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,592,2500,1908,23.7,10:19 PM,65.8,0.0,0
2026-06-19T05:23:48,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,22,300,278,7.3,10:19 PM,65.8,0.0,0
2026-06-19T05:23:48,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,10:19 PM,65.8,0.0,0
2026-06-19T09:58:20,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,592,2500,1908,23.7,2:56 AM,62.6,0.0,3
2026-06-19T09:58:20,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,22,300,278,7.3,2:56 AM,62.6,0.0,3
2026-06-19T09:58:20,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,2:56 AM,62.6,0.0,3
2026-06-19T13:38:15,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,592,2500,1908,23.7,6:37 AM,61.0,0.0,0
2026-06-19T13:38:15,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,22,300,278,7.3,6:37 AM,61.0,0.0,0
2026-06-19T13:38:15,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,6:37 AM,61.0,0.0,0
2026-06-19T16:21:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,592,2500,1908,23.7,9:20 AM,67.8,0.0,3
2026-06-19T16:21:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,22,300,278,7.3,9:20 AM,67.8,0.0,3
2026-06-19T16:21:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,9:20 AM,67.8,0.0,3
2026-06-19T18:15:33,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,162,2500,2338,6.5,11:14 AM,73.3,0.0,0
2026-06-19T18:15:33,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,22,300,278,7.3,11:14 AM,73.3,0.0,0
2026-06-19T18:15:33,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,11:14 AM,73.3,0.0,0
2026-06-19T20:13:48,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,236,2500,2264,9.4,1:10 PM,77.3,0.0,0
2026-06-19T20:13:48,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,22,300,278,7.3,1:10 PM,77.3,0.0,0
2026-06-19T20:13:48,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,1:10 PM,77.3,0.0,0
2026-06-19T21:36:51,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,274,2500,2226,11.0,2:35 PM,79.4,0.0,0
2026-06-19T21:36:51,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,22,300,278,7.3,2:35 PM,79.4,0.0,0
2026-06-19T21:36:51,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,2:35 PM,79.4,0.0,0
2026-06-19T22:37:27,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,325,2500,2175,13.0,3:35 PM,79.9,0.0,0
2026-06-19T22:37:27,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,18,300,282,6.0,3:35 PM,79.9,0.0,0
2026-06-19T22:37:27,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,3:35 PM,79.9,0.0,0
2026-06-19T23:47:46,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,378,2500,2122,15.1,4:46 PM,78.7,0.0,0
2026-06-19T23:47:46,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,37,300,263,12.3,4:46 PM,78.7,0.0,0
2026-06-19T23:47:46,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,4:46 PM,78.7,0.0,0
2026-06-20T02:59:24,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,556,2500,1944,22.2,7:56 PM,74.2,0.0,0
2026-06-20T02:59:24,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,26,300,274,8.7,7:56 PM,74.2,0.0,0
2026-06-20T02:59:24,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,7:56 PM,74.2,0.0,0
2026-06-20T07:05:58,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,556,2500,1944,22.2,12:05 AM,63.1,0.0,0
2026-06-20T07:05:58,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,26,300,274,8.7,12:05 AM,63.1,0.0,0
2026-06-20T07:05:58,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,12:05 AM,63.1,0.0,0
2026-06-20T10:13:28,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,556,2500,1944,22.2,3:13 AM,59.2,0.0,0
2026-06-20T10:13:28,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,26,300,274,8.7,3:13 AM,59.2,0.0,0
2026-06-20T10:13:28,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,3:13 AM,59.2,0.0,0
2026-06-20T12:10:39,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,556,2500,1944,22.2,5:08 AM,58.6,0.0,0
2026-06-20T12:10:39,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,26,300,274,8.7,5:08 AM,58.6,0.0,0
2026-06-20T12:10:39,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,5:08 AM,58.6,0.0,0
